Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-31 14:26:41.805264-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122005200 - [PID=0, throttler=0x122004f90] ProcessThrottler::Activity::Activity: Starting background activity / 'Prevent suspension'
2025-07-31 14:26:41.805273-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122004f00 - NetworkProcessProxy::NetworkProcessProxy
2025-07-31 14:26:41.805406-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000389d590] activating connection: mach=false listener=false peer=false name=com.apple.WebKit.Networking
2025-07-31 14:26:41.805828-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Initializing CFHTTPCookieStorage singleton
2025-07-31 14:26:41.805837-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Creating default cookie storage with process/bundle identifier
2025-07-31 14:26:41.806597-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-07-31 14:26:41.806891-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-07-31 14:26:41.807043-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (CFNetwork) [com.apple.CFNetwork:Default] Initializing NSHTTPCookieStorage singleton
2025-07-31 14:26:41.807094-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122005230 - [PID=0, throttler=0x122004f90] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Process initialization'
2025-07-31 14:26:41.807575-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122002e60 - NavigationState is taking a process network assertion because a page load started
2025-07-31 14:26:41.807610-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122005290 - [PID=0, throttler=0x122003490] ProcessThrottler::Activity::Activity: Starting background activity / 'Page Load'
2025-07-31 14:26:41.808941-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ViewState] 0x11503ec18 - [pageProxyID=9, webPageID=10, PID=0] WebPageProxy::viewIsBecomingInvisible:
2025-07-31 14:26:41.810650-0600 0x3c03af1  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600003898960] activating connection: mach=true listener=false peer=false name=com.apple.webinspector
2025-07-31 14:26:41.818103-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSwapping] 0x122000a00 - [PID=0] WebProcessCache::setApplicationIsActive: (isActive=1)
2025-07-31 14:26:41.818157-0600 0x3c03af3  Activity    0x6130f32            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.818528-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (AppKit) [com.apple.AppKit:Window] order all windows front 1695039486589125
2025-07-31 14:26:41.818954-0600 0x3c03af3  Activity    0x6130f33            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.819674-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2025-07-31 14:26:41.819701-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2025-07-31 14:26:41.819718-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2025-07-31 14:26:41.819731-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2025-07-31 14:26:41.819910-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x600003898a50] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2025-07-31 14:26:41.819971-0600 0x3c03af3  Activity    0x6130f35            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.820472-0600 0x3c03ac7  Activity    0x6130f36            5495   0    diaryx: (RunningBoardServices) didChangeInheritances
2025-07-31 14:26:41.820640-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2025-07-31 14:26:41.820709-0600 0x3c03ab0  Default     0x0                  5495   0    diaryx: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<application.net.diaryx.journal.55073724.55073740(501)>
2025-07-31 14:26:41.822128-0600 0x3c03af3  Activity    0x6130f37            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.823671-0600 0x3c03af3  Activity    0x6130f38            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.826150-0600 0x3c03af3  Activity    0x6130f39            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.827621-0600 0x3c03af3  Activity    0x6130f3a            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.828584-0600 0x3c03af3  Activity    0x6130f3b            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.830212-0600 0x3c03af3  Activity    0x6130f3c            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.831634-0600 0x3c03af3  Activity    0x6130f3d            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.833086-0600 0x3c03af3  Activity    0x6130f3e            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.834379-0600 0x3c03af3  Activity    0x6130f3f            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.835111-0600 0x3c03af3  Activity    0x6130f80            5495   0    diaryx: (CoreFoundation) Updating Key-Value Observers Of Preferences
2025-07-31 14:26:41.846413-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000038a04b0] activating connection: mach=false listener=false peer=false name=com.apple.ViewBridgeAuxiliary
2025-07-31 14:26:41.846579-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x106437770] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-07-31 14:26:41.846742-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x106425de0] activating connection: mach=false listener=true peer=false name=(anonymous)
2025-07-31 14:26:41.846750-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x106425de0] Channel could not return listener port.
2025-07-31 14:26:41.846985-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x6000038a04b0] invalidated after the last release of the connection object
2025-07-31 14:26:41.847006-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122002100 - GPUProcessProxy::didFinishLaunching:
2025-07-31 14:26:41.847016-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122006790 - [PID=5499, throttler=0x122002190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Lifetime Activity'
2025-07-31 14:26:41.847046-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122002100 - GPUProcessProxy::connectionWillOpen:
2025-07-31 14:26:41.847063-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122002190 - [PID=5499] ProcessThrottler::didConnectToProcess
2025-07-31 14:26:41.847065-0600 0x3c03af3  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122001e50 - ProcessAssertion::acquireSync Trying to take RBS assertion 'Jetsam Boost' for process with PID=5499
2025-07-31 14:26:41.847071-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122002190 - [PID=5499] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=2, backgroundActivities=2)
2025-07-31 14:26:41.847085-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122004f00 - NetworkProcessProxy::sendXPCEndpointToProcess(0x122002100) state = 1 has connection = 1 XPC endpoint message = 0x0
2025-07-31 14:26:41.847380-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ResourceLoadStatistics] StorageAccessPromptQuirkController::didUpdateCachedListData: Loaded 1 storage access prompt(s) quirks from WebPrivacy.
2025-07-31 14:26:41.848196-0600 0x3c03ac7  Default     0x0                  5495   0    diaryx: (libxpc.dylib) [com.apple.xpc:connection] [0x60000389d680] activating connection: mach=true listener=false peer=false name=com.apple.powerlog.plxpclogger.xpc
2025-07-31 14:26:41.848316-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] filteredItemsFromItems:<private> [5495]--> <private>
2025-07-31 14:26:41.848344-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Requesting sharingServicesForFilteredItems:<private> mask:<private>
2025-07-31 14:26:41.848596-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Query extensions (async) for items: <private> onlyViewerOrEditor:1
2025-07-31 14:26:41.848802-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] filteredItemsFromItems:<private> [5495]--> <private>
2025-07-31 14:26:41.848861-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Requesting sharingServicesForFilteredItems:<private> mask:<private>
2025-07-31 14:26:41.848920-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Query extensions (async) for items: <private> onlyViewerOrEditor:1
2025-07-31 14:26:41.849236-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122003400 - [PID=5500] WebProcessProxy::didFinishLaunching:
2025-07-31 14:26:41.849268-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1220067c0 - [PID=5500, throttler=0x122003490] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Lifetime Activity'
2025-07-31 14:26:41.849328-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122003490 - [PID=5500] ProcessThrottler::didConnectToProcess
2025-07-31 14:26:41.849329-0600 0x3c03aaf  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Matching dictionary: <private>, attributesArray: <private>
2025-07-31 14:26:41.849377-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122003490 - [PID=5500] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=3, backgroundActivities=4)
2025-07-31 14:26:41.849434-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122003400 - [PID=5500] WebProcessProxy::didChangeThrottleState: type=2
2025-07-31 14:26:41.849475-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122003400 - [PID=5500] WebProcessProxy::didChangeThrottleState(Foreground) Taking foreground assertion for network process
2025-07-31 14:26:41.849526-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1220067f0 - [PID=0, throttler=0x122004f90] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Networking for foreground view(s)'
2025-07-31 14:26:41.849552-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122008110 - [PID=5499, throttler=0x122002190] ProcessThrottler::Activity::Activity: Starting foreground activity / 'GPU for foreground view(s)'
2025-07-31 14:26:41.849581-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122004f00 - NetworkProcessProxy::sendXPCEndpointToProcess(0x122003400) state = 1 has connection = 1 XPC endpoint message = 0x0
2025-07-31 14:26:41.849610-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x1220067c0 - [PID=5500, throttler=0x122003490] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'Lifetime Activity'
2025-07-31 14:26:41.849774-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:Process] 0x122004f00 - NetworkProcessProxy::didFinishLaunching
2025-07-31 14:26:41.849784-0600 0x3c03aaf  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
2025-07-31 14:26:41.849819-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122008170 - [PID=5501, throttler=0x122004f90] ProcessThrottler::Activity::Activity: Starting foreground activity / 'Lifetime Activity'
2025-07-31 14:26:41.849847-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122004f90 - [PID=5501] ProcessThrottler::didConnectToProcess
2025-07-31 14:26:41.849877-0600 0x3c03a8c  Default     0x0                  5495   0    diaryx: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x122004f90 - [PID=5501] ProcessThrottler::setThrottleState: Updating process assertion type to 3 (foregroundActivities=3, backgroundActivities=2)
2025-07-31 14:26:41.850140-0600 0x3c03aaf  Activity    0x6130f82            5495   0    diaryx: (PlugInKit) discovery
2025-07-31 14:26:41.850292-0600 0x3c03aaf  Default     0x6130f82            5495   0    diaryx: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x6000012c8580> Beginning discovery for flags: 1024, point: com.apple.ui-services
2025-07-31 14:26:41.851271-0600 0x3c03af2  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Matching dictionary: <private>, attributesArray: <private>
2025-07-31 14:26:41.852957-0600 0x3c03af2  Default     0x0                  5495   0    diaryx: (ShareKit) [com.apple.sharekit:Framework] Discover extensions with attributes <private>
